table,field,ddl_declaration,ddl_not_null,source_path,source_line,manifest_planes,build_disposition,capability,recommended_timing,recommended_owner,recommendation
document.intercompany_transaction,ic_txn_number,text NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,source_company_code_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,dest_company_code_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,txn_type,document.intercompany_transaction_type_d NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,document_date,date NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,posting_date,date NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,currency_code,character(3) NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,amount,"numeric(18,4) NOT NULL",True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,agreement_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,transfer_price,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,arm_length_price,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,pricing_variance,"numeric(18,4) GENERATED ALWAYS AS (transfer_price-arm_length_price) STORED",False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,base_currency_code,character(3) NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,exchange_rate,"numeric(18,10)",False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,base_amount,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,source_je_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,dest_je_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,mirror_txn_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,is_mirror,boolean NOT NULL DEFAULT false,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,match_status,document.intercompany_match_status_d NOT NULL DEFAULT 'UNMATCHED',True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.intercompany_transaction,matched_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,discrepancy_amount,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,discrepancy_reason,text,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,netting_batch_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,fiscal_year,smallint NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,period_number,smallint,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,cost_center_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,profit_center_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,project_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,site_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,dimension_set_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,description,text,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,tags,jsonb NOT NULL DEFAULT '[]'::jsonb,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.intercompany_transaction,metadata,jsonb NOT NULL DEFAULT '{}'::jsonb,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Owning service / governed extension contract,Only allowed keys; do not hide missing domain models or readiness policy in arbitrary JSON.
document.intercompany_transaction,status,document.intercompany_transaction_status_d NOT NULL DEFAULT 'draft',True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,is_active,"boolean GENERATED ALWAYS AS (status IN ('draft','created','posted','netted')) STORED",False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,status_changed_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,status_changed_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,posted_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.intercompany_transaction,posted_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.intercompany_transaction,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,created_by,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,updated_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.intercompany_transaction,updated_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,3967,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,tenant_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,code,text NOT NULL DEFAULT '',True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,name,text NOT NULL DEFAULT '',True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,company_code_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,elimination_code,text NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,source_company_code_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,counterparty_company_code_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,elimination_type,document.ic_elimination_type_d NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,consolidation_group,text NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,book_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,fiscal_year,smallint NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,period_number,smallint NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,elimination_date,date NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,posting_date,date NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,elimination_amount,"numeric(18,4) NOT NULL",True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,currency_code,character(3) NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,functional_currency_code,character(3) NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,exchange_rate,"numeric(18,10)",False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,functional_amount,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,line_count,smallint NOT NULL DEFAULT 0,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,ic_transaction_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,je_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,reversal_je_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,decision_score,"numeric(5,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.ic_elimination,approval_route,document.ic_approval_route_d NOT NULL DEFAULT 'STANDARD',True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,tags,jsonb NOT NULL DEFAULT '[]'::jsonb,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Domain owner,Inventoried for complete DDL coverage; do not add to supplier forms.
document.ic_elimination,metadata,jsonb NOT NULL DEFAULT '{}'::jsonb,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Owning service / governed extension contract,Only allowed keys; do not hide missing domain models or readiness policy in arbitrary JSON.
document.ic_elimination,status,document.ic_elimination_status_d NOT NULL DEFAULT 'calculated',True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,is_active,"boolean GENERATED ALWAYS AS (status IN ('calculated','approved','posted')) STORED",False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,status_changed_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,status_changed_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,approved_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.ic_elimination,approved_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.ic_elimination,posted_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.ic_elimination,posted_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,Outside supplier onboarding; own domain lifecycle,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
document.ic_elimination,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,created_by,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,updated_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.ic_elimination,updated_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4003,neon,Source definition; verify deployment separately,Other business/platform domain,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.match_exception,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.match_exception,tenant_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.match_exception,invoice_match_case_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,invoice_line_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,exception_type,document.match_exception_type_d NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,exception_subtype,text,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,expected_value,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,actual_value,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,variance_amount,"numeric(18,4) NOT NULL",True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,variance_pct,"numeric(7,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,currency_code,character(3) NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,tolerance_pct,"numeric(5,2)",False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,tolerance_amount,"numeric(18,4)",False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,is_within_tolerance,boolean NOT NULL DEFAULT false,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,resolution_type,document.match_exception_resolution_d,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,resolution_notes,text,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,resolved_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,resolved_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
